YEAR,DISTRICT_ID,LOCALE,DRP912,STATE,REGION
1997,514400,4-Rural,2.90,AR,South
1997,514430,3-Town,5.20,AR,South
1997,514490,4-Rural,9.30,AR,South
1997,900002,1-City,0.90,CT,Northeast
1997,900003,2-Suburb,0.00,CT,Northeast
1997,900004,1-City,0.00,CT,Northeast
1997,900005,2-Suburb,3.00,CT,Northeast
1997,900008,1-City,1.80,CT,Northeast
1997,900012,4-Rural,0.00,CT,Northeast
1997,900014,1-City,0.00,CT,Northeast
1997,900015,1-City,4.30,CT,Northeast
1997,900017,1-City,0.00,CT,Northeast
1997,900018,2-Suburb,4.40,CT,Northeast
1997,900060,2-Suburb,5.00,CT,Northeast
1997,900070,2-Suburb,0.00,CT,Northeast
1997,900120,2-Suburb,0.80,CT,Northeast
1997,900210,2-Suburb,1.30,CT,Northeast
1997,900270,2-Suburb,4.00,CT,Northeast
1997,900330,2-Suburb,2.90,CT,Northeast
1997,900360,4-Rural,2.80,CT,Northeast
1997,900420,2-Suburb,3.10,CT,Northeast
1997,900450,1-City,8.90,CT,Northeast
1997,900510,2-Suburb,3.60,CT,Northeast
1997,900540,2-Suburb,1.40,CT,Northeast
1997,900690,2-Suburb,0.80,CT,Northeast
1997,900700,1-City,0.00,CT,Northeast
1997,900750,2-Suburb,1.70,CT,Northeast
1997,900810,2-Suburb,4.40,CT,Northeast
1997,900840,2-Suburb,2.40,CT,Northeast
1997,900910,1-City,0.00,CT,Northeast
1997,900960,4-Rural,5.30,CT,Northeast
1997,900990,2-Suburb,4.60,CT,Northeast
1997,901020,1-City,4.20,CT,Northeast
1997,901050,2-Suburb,0.30,CT,Northeast
1997,901110,2-Suburb,5.60,CT,Northeast
1997,901170,4-Rural,0.00,CT,Northeast
1997,901200,4-Rural,2.00,CT,Northeast
1997,901230,4-Rural,1.00,CT,Northeast
1997,901260,2-Suburb,4.70,CT,Northeast
1997,901290,2-Suburb,4.60,CT,Northeast
1997,901320,2-Suburb,2.50,CT,Northeast
1997,901350,2-Suburb,4.30,CT,Northeast
1997,901360,4-Rural,0.00,CT,Northeast
1997,901440,2-Suburb,1.20,CT,Northeast
1997,901470,2-Suburb,4.50,CT,Northeast
1997,901530,2-Suburb,2.10,CT,Northeast
1997,901560,2-Suburb,1.30,CT,Northeast
1997,901620,2-Suburb,1.10,CT,Northeast
1997,901680,4-Rural,1.70,CT,Northeast
1997,901710,2-Suburb,1.70,CT,Northeast
1997,901740,2-Suburb,3.50,CT,Northeast
1997,901770,2-Suburb,1.10,CT,Northeast
1997,901800,2-Suburb,0.50,CT,Northeast
1997,901860,2-Suburb,2.50,CT,Northeast
1997,901920,1-City,10.90,CT,Northeast
1997,902070,4-Rural,6.60,CT,Northeast
1997,902130,4-Rural,1.20,CT,Northeast
1997,902160,2-Suburb,2.10,CT,Northeast
1997,902220,4-Rural,1.80,CT,Northeast
1997,902280,4-Rural,0.90,CT,Northeast
1997,902310,2-Suburb,7.30,CT,Northeast
1997,902400,1-City,5.60,CT,Northeast
1997,902490,1-City,4.10,CT,Northeast
1997,902520,2-Suburb,1.80,CT,Northeast
1997,902550,2-Suburb,0.40,CT,Northeast
1997,902580,2-Suburb,3.10,CT,Northeast
1997,902640,2-Suburb,6.60,CT,Northeast
1997,902670,2-Suburb,9.90,CT,Northeast
1997,902700,2-Suburb,0.00,CT,Northeast
1997,902730,2-Suburb,2.30,CT,Northeast
1997,902790,1-City,7.30,CT,Northeast
1997,902820,1-City,12.60,CT,Northeast
1997,902850,2-Suburb,3.30,CT,Northeast
1997,902880,2-Suburb,1.10,CT,Northeast
1997,902910,4-Rural,0.60,CT,Northeast
1997,902970,2-Suburb,1.30,CT,Northeast
1997,903030,2-Suburb,2.40,CT,Northeast
1997,903060,4-Rural,3.10,CT,Northeast
1997,903090,1-City,1.50,CT,Northeast
1997,903120,1-City,32.60,CT,Northeast
1997,903180,4-Rural,0.60,CT,Northeast
1997,903270,4-Rural,8.20,CT,Northeast
1997,903300,2-Suburb,0.40,CT,Northeast
1997,903330,2-Suburb,2.00,CT,Northeast
1997,903390,2-Suburb,0.70,CT,Northeast
1997,903450,1-City,0.00,CT,Northeast
1997,903480,4-Rural,0.00,CT,Northeast
1997,903512,4-Rural,0.00,CT,Northeast
1997,903515,4-Rural,0.60,CT,Northeast
1997,903520,2-Suburb,0.70,CT,Northeast
1997,903530,4-Rural,1.60,CT,Northeast
1997,903535,2-Suburb,1.30,CT,Northeast
1997,903536,4-Rural,0.30,CT,Northeast
1997,903537,4-Rural,2.90,CT,Northeast
1997,903539,4-Rural,0.40,CT,Northeast
1997,903540,4-Rural,1.30,CT,Northeast
1997,903570,4-Rural,1.80,CT,Northeast
1997,903600,4-Rural,0.60,CT,Northeast
1997,903630,4-Rural,2.70,CT,Northeast
1997,903660,2-Suburb,1.70,CT,Northeast
1997,903720,2-Suburb,1.10,CT,Northeast
1997,903750,4-Rural,2.40,CT,Northeast
1997,903780,4-Rural,1.10,CT,Northeast
1997,903810,2-Suburb,0.50,CT,Northeast
1997,903840,2-Suburb,1.50,CT,Northeast
1997,903990,2-Suburb,2.30,CT,Northeast
1997,904050,2-Suburb,3.10,CT,Northeast
1997,904110,4-Rural,0.80,CT,Northeast
1997,904140,2-Suburb,1.60,CT,Northeast
1997,904170,2-Suburb,1.90,CT,Northeast
1997,904230,2-Suburb,3.80,CT,Northeast
1997,904290,4-Rural,4.10,CT,Northeast
1997,904320,1-City,2.70,CT,Northeast
1997,904380,2-Suburb,3.70,CT,Northeast
1997,904440,2-Suburb,3.10,CT,Northeast
1997,904470,2-Suburb,2.30,CT,Northeast
1997,904500,2-Suburb,3.10,CT,Northeast
1997,904530,4-Rural,4.70,CT,Northeast
1997,904560,2-Suburb,2.10,CT,Northeast
1997,904590,3-Town,4.60,CT,Northeast
1997,904620,2-Suburb,0.30,CT,Northeast
1997,904680,2-Suburb,3.50,CT,Northeast
1997,904740,2-Suburb,1.50,CT,Northeast
1997,904830,1-City,10.90,CT,Northeast
1997,904860,2-Suburb,2.90,CT,Northeast
1997,904890,2-Suburb,3.80,CT,Northeast
1997,904920,2-Suburb,2.20,CT,Northeast
1997,904950,2-Suburb,5.50,CT,Northeast
1997,904980,4-Rural,1.30,CT,Northeast
1997,905010,2-Suburb,0.00,CT,Northeast
1997,905040,2-Suburb,0.60,CT,Northeast
1997,905070,2-Suburb,2.40,CT,Northeast
1997,905130,2-Suburb,0.30,CT,Northeast
1997,905160,2-Suburb,22.20,CT,Northeast
1997,905190,2-Suburb,9.70,CT,Northeast
1997,905220,2-Suburb,2.20,CT,Northeast
1997,905250,2-Suburb,3.00,CT,Northeast
1997,905280,2-Suburb,0.70,CT,Northeast
1997,905371,1-City,4.00,CT,Northeast
1997,905372,2-Suburb,5.20,CT,Northeast
1997,905373,4-Rural,1.50,CT,Northeast
1997,1000080,2-Suburb,5.10,DE,Northeast
1997,1000170,4-Rural,4.40,DE,Northeast
1997,1000180,2-Suburb,4.00,DE,Northeast
1997,1000190,2-Suburb,4.30,DE,Northeast
1997,1000200,1-City,7.80,DE,Northeast
1997,1000230,2-Suburb,7.30,DE,Northeast
1997,1000680,4-Rural,4.20,DE,Northeast
1997,1000750,4-Rural,1.20,DE,Northeast
1997,1000790,4-Rural,4.30,DE,Northeast
1997,1000810,3-Town,12.50,DE,Northeast
1997,1001080,2-Suburb,5.00,DE,Northeast
1997,1001240,1-City,4.30,DE,Northeast
1997,1001300,1-City,4.80,DE,Northeast
1997,1001530,3-Town,5.80,DE,Northeast
1997,1001620,2-Suburb,3.40,DE,Northeast
1997,1001680,3-Town,1.40,DE,Northeast
1997,1001850,4-Rural,8.40,DE,Northeast
1997,1100030,1-City,12.80,DC,Northeast
1997,1300001,3-Town,7.50,GA,Southeast
1997,1300060,3-Town,9.10,GA,Southeast
1997,1300090,4-Rural,9.00,GA,Southeast
1997,1300120,1-City,8.90,GA,Southeast
1997,1300150,3-Town,9.00,GA,Southeast
1997,1300210,3-Town,10.70,GA,Southeast
1997,1300240,4-Rural,6.60,GA,Southeast
1997,1300290,2-Suburb,12.10,GA,Southeast
1997,1300330,2-Suburb,7.60,GA,Southeast
1997,1300360,3-Town,10.50,GA,Southeast
1997,1300390,3-Town,10.60,GA,Southeast
1997,1300420,1-City,10.90,GA,Southeast
1997,1300440,3-Town,7.50,GA,Southeast
1997,1300480,4-Rural,9.30,GA,Southeast
1997,1300510,3-Town,2.10,GA,Southeast
1997,1300540,3-Town,11.50,GA,Southeast
1997,1300570,2-Suburb,10.10,GA,Southeast
1997,1300600,2-Suburb,6.90,GA,Southeast
1997,1300630,3-Town,10.60,GA,Southeast
1997,1300660,3-Town,9.50,GA,Southeast
1997,1300690,3-Town,2.10,GA,Southeast
1997,1300720,3-Town,3.70,GA,Southeast
1997,1300750,4-Rural,14.90,GA,Southeast
1997,1300780,3-Town,10.70,GA,Southeast
1997,1300810,3-Town,9.50,GA,Southeast
1997,1300840,4-Rural,8.30,GA,Southeast
1997,1300870,2-Suburb,5.00,GA,Southeast
1997,1300900,2-Suburb,6.50,GA,Southeast
1997,1300930,2-Suburb,6.70,GA,Southeast
1997,1300990,4-Rural,9.60,GA,Southeast
1997,1301020,1-City,8.70,GA,Southeast
1997,1301080,3-Town,8.50,GA,Southeast
1997,1301110,2-Suburb,4.50,GA,Southeast
1997,1301140,2-Suburb,4.30,GA,Southeast
1997,1301170,1-City,11.80,GA,Southeast
1997,1301230,2-Suburb,10.70,GA,Southeast
1997,1301260,3-Town,4.30,GA,Southeast
1997,1301290,2-Suburb,3.70,GA,Southeast
1997,1301350,3-Town,0.10,GA,Southeast
1997,1301380,3-Town,10.30,GA,Southeast
1997,1301410,2-Suburb,4.90,GA,Southeast
1997,1301440,3-Town,5.20,GA,Southeast
1997,1301470,3-Town,8.50,GA,Southeast
1997,1301500,2-Suburb,11.20,GA,Southeast
1997,1301530,4-Rural,4.10,GA,Southeast
1997,1301560,3-Town,14.30,GA,Southeast
1997,1301590,4-Rural,9.40,GA,Southeast
1997,1301620,3-Town,4.20,GA,Southeast
1997,1301650,4-Rural,11.10,GA,Southeast
1997,1301680,2-Suburb,6.90,GA,Southeast
1997,1301710,3-Town,10.20,GA,Southeast
1997,1301740,2-Suburb,4.30,GA,Southeast
1997,1301770,3-Town,8.30,GA,Southeast
1997,1301800,3-Town,9.10,GA,Southeast
1997,1301830,1-City,13.50,GA,Southeast
1997,1301860,2-Suburb,6.40,GA,Southeast
1997,1301870,3-Town,8.40,GA,Southeast
1997,1301890,3-Town,7.40,GA,Southeast
1997,1301920,3-Town,2.60,GA,Southeast
1997,1301950,4-Rural,12.10,GA,Southeast
1997,1301980,4-Rural,10.00,GA,Southeast
1997,1302010,3-Town,9.10,GA,Southeast
1997,1302040,3-Town,9.00,GA,Southeast
1997,1302070,4-Rural,6.30,GA,Southeast
1997,1302100,4-Rural,10.50,GA,Southeast
1997,1302130,2-Suburb,2.60,GA,Southeast
1997,1302190,3-Town,3.50,GA,Southeast
1997,1302220,2-Suburb,6.30,GA,Southeast
1997,1302250,4-Rural,9.20,GA,Southeast
1997,1302280,2-Suburb,6.10,GA,Southeast
1997,1302310,3-Town,8.40,GA,Southeast
1997,1302340,4-Rural,6.70,GA,Southeast
1997,1302370,4-Rural,3.50,GA,Southeast
1997,1302400,3-Town,12.50,GA,Southeast
1997,1302430,3-Town,9.00,GA,Southeast
1997,1302460,3-Town,7.80,GA,Southeast
1997,1302490,3-Town,9.90,GA,Southeast
1997,1302520,2-Suburb,13.80,GA,Southeast
1997,1302550,2-Suburb,5.10,GA,Southeast
1997,1302580,4-Rural,6.00,GA,Southeast
1997,1302610,3-Town,5.30,GA,Southeast
1997,1302640,4-Rural,2.10,GA,Southeast
1997,1302670,3-Town,15.60,GA,Southeast
1997,1302700,4-Rural,5.30,GA,Southeast
1997,1302730,3-Town,9.10,GA,Southeast
1997,1302790,4-Rural,12.10,GA,Southeast
1997,1302820,2-Suburb,6.60,GA,Southeast
1997,1302880,2-Suburb,6.10,GA,Southeast
1997,1302910,3-Town,7.70,GA,Southeast
1997,1302940,3-Town,3.90,GA,Southeast
1997,1302970,4-Rural,5.30,GA,Southeast
1997,1303000,3-Town,8.00,GA,Southeast
1997,1303030,3-Town,6.00,GA,Southeast
1997,1303060,4-Rural,7.30,GA,Southeast
1997,1303090,3-Town,7.20,GA,Southeast
1997,1303120,4-Rural,10.60,GA,Southeast
1997,1303150,4-Rural,4.70,GA,Southeast
1997,1303210,3-Town,9.20,GA,Southeast
1997,1303240,4-Rural,10.90,GA,Southeast
1997,1303270,4-Rural,0.90,GA,Southeast
1997,1303300,3-Town,4.40,GA,Southeast
1997,1303330,4-Rural,6.70,GA,Southeast
1997,1303360,4-Rural,6.70,GA,Southeast
1997,1303390,3-Town,8.40,GA,Southeast
1997,1303420,3-Town,5.50,GA,Southeast
1997,1303450,3-Town,8.20,GA,Southeast
1997,1303480,4-Rural,9.50,GA,Southeast
1997,1303510,2-Suburb,9.50,GA,Southeast
1997,1303540,4-Rural,8.90,GA,Southeast
1997,1303570,2-Suburb,11.50,GA,Southeast
1997,1303600,4-Rural,11.70,GA,Southeast
1997,1303630,4-Rural,12.20,GA,Southeast
1997,1303660,4-Rural,6.50,GA,Southeast
1997,1303690,3-Town,9.20,GA,Southeast
1997,1303720,3-Town,10.60,GA,Southeast
1997,1303750,4-Rural,7.50,GA,Southeast
1997,1303780,3-Town,7.60,GA,Southeast
1997,1303840,3-Town,14.70,GA,Southeast
1997,1303870,1-City,4.20,GA,Southeast
1997,1303930,2-Suburb,7.30,GA,Southeast
1997,1303960,4-Rural,4.40,GA,Southeast
1997,1303990,4-Rural,12.00,GA,Southeast
1997,1304020,2-Suburb,6.50,GA,Southeast
1997,1304050,2-Suburb,7.60,GA,Southeast
1997,1304080,3-Town,7.30,GA,Southeast
1997,1304110,4-Rural,11.90,GA,Southeast
1997,1304140,3-Town,10.20,GA,Southeast
1997,1304170,4-Rural,8.60,GA,Southeast
1997,1304200,3-Town,13.50,GA,Southeast
1997,1304220,3-Town,5.30,GA,Southeast
1997,1304260,3-Town,4.50,GA,Southeast
1997,1304320,4-Rural,8.10,GA,Southeast
1997,1304350,3-Town,9.10,GA,Southeast
1997,1304380,1-City,8.20,GA,Southeast
1997,1304410,2-Suburb,3.50,GA,Southeast
1997,1304440,3-Town,8.70,GA,Southeast
1997,1304500,3-Town,8.30,GA,Southeast
1997,1304530,3-Town,8.70,GA,Southeast
1997,1304540,2-Suburb,4.10,GA,Southeast
1997,1304560,3-Town,5.40,GA,Southeast
1997,1304590,4-Rural,10.40,GA,Southeast
1997,1304620,3-Town,11.20,GA,Southeast
1997,1304650,4-Rural,8.80,GA,Southeast
1997,1304770,4-Rural,11.10,GA,Southeast
1997,1304800,4-Rural,9.60,GA,Southeast
1997,1304830,3-Town,8.30,GA,Southeast
1997,1304860,3-Town,15.30,GA,Southeast
1997,1304890,3-Town,4.80,GA,Southeast
1997,1304950,3-Town,10.00,GA,Southeast
1997,1304980,3-Town,9.50,GA,Southeast
1997,1305040,3-Town,13.90,GA,Southeast
1997,1305070,4-Rural,2.80,GA,Southeast
1997,1305100,3-Town,4.20,GA,Southeast
1997,1305130,4-Rural,4.40,GA,Southeast
1997,1305190,3-Town,11.80,GA,Southeast
1997,1305220,4-Rural,8.80,GA,Southeast
1997,1305250,4-Rural,7.70,GA,Southeast
1997,1305280,3-Town,9.90,GA,Southeast
1997,1305310,3-Town,10.50,GA,Southeast
1997,1305340,3-Town,7.20,GA,Southeast
1997,1305370,2-Suburb,13.20,GA,Southeast
1997,1305390,2-Suburb,9.30,GA,Southeast
1997,1305430,3-Town,9.90,GA,Southeast
1997,1305460,4-Rural,5.10,GA,Southeast
1997,1305490,3-Town,11.50,GA,Southeast
1997,1305550,3-Town,6.90,GA,Southeast
1997,1305640,4-Rural,3.20,GA,Southeast
1997,1305670,4-Rural,8.10,GA,Southeast
1997,1305700,3-Town,9.80,GA,Southeast
1997,1305730,4-Rural,3.20,GA,Southeast
1997,1305760,3-Town,5.30,GA,Southeast
1997,1305790,4-Rural,10.10,GA,Southeast
1997,1305850,3-Town,8.50,GA,Southeast
1997,1500030,2-Suburb,5.16,HI,West
1997,1600030,4-Rural,6.30,ID,Northwest
1997,1600060,3-Town,8.20,ID,Northwest
1997,1600180,4-Rural,6.40,ID,Northwest
1997,1600240,3-Town,5.30,ID,Northwest
1997,1600270,3-Town,8.10,ID,Northwest
1997,1600300,3-Town,9.00,ID,Northwest
1997,1600330,4-Rural,0.00,ID,Northwest
1997,1600360,1-City,9.50,ID,Northwest
1997,1600390,4-Rural,9.70,ID,Northwest
1997,1600420,4-Rural,6.00,ID,Northwest
1997,1600450,4-Rural,1.20,ID,Northwest
1997,1600480,3-Town,6.80,ID,Northwest
1997,1600490,4-Rural,0.00,ID,Northwest
1997,1600510,2-Suburb,13.70,ID,Northwest
1997,1600540,4-Rural,4.70,ID,Northwest
1997,1600570,4-Rural,2.80,ID,Northwest
1997,1600600,2-Suburb,7.10,ID,Northwest
1997,1600630,4-Rural,5.80,ID,Northwest
1997,1600660,4-Rural,5.20,ID,Northwest
1997,1600690,4-Rural,0.90,ID,Northwest
1997,1600720,4-Rural,5.10,ID,Northwest
1997,1600723,4-Rural,4.90,ID,Northwest
1997,1600750,4-Rural,7.50,ID,Northwest
1997,1600780,3-Town,6.50,ID,Northwest
1997,1600810,4-Rural,0.00,ID,Northwest
1997,1600815,4-Rural,15.20,ID,Northwest
1997,1600840,4-Rural,0.00,ID,Northwest
1997,1600870,4-Rural,2.70,ID,Northwest
1997,1600900,4-Rural,3.80,ID,Northwest
1997,1600930,3-Town,2.60,ID,Northwest
1997,1600960,3-Town,4.00,ID,Northwest
1997,1601020,3-Town,5.10,ID,Northwest
1997,1601050,4-Rural,5.30,ID,Northwest
1997,1601080,4-Rural,1.20,ID,Northwest
1997,1601110,3-Town,6.40,ID,Northwest
1997,1601140,4-Rural,3.80,ID,Northwest
1997,1601170,4-Rural,5.60,ID,Northwest
1997,1601200,4-Rural,2.10,ID,Northwest
1997,1601230,4-Rural,10.00,ID,Northwest
1997,1601260,3-Town,3.90,ID,Northwest
1997,1601290,4-Rural,0.90,ID,Northwest
1997,1601320,4-Rural,7.30,ID,Northwest
1997,1601380,4-Rural,0.70,ID,Northwest
1997,1601410,4-Rural,5.20,ID,Northwest
1997,1601440,4-Rural,5.10,ID,Northwest
1997,1601470,2-Suburb,12.40,ID,Northwest
1997,1601500,4-Rural,3.60,ID,Northwest
1997,1601530,3-Town,8.30,ID,Northwest
1997,1601570,3-Town,4.50,ID,Northwest
1997,1601590,3-Town,4.80,ID,Northwest
1997,1601620,4-Rural,8.50,ID,Northwest
1997,1601650,3-Town,8.50,ID,Northwest
1997,1601680,4-Rural,3.80,ID,Northwest
1997,1601710,4-Rural,3.10,ID,Northwest
1997,1601740,4-Rural,1.90,ID,Northwest
1997,1601770,4-Rural,6.80,ID,Northwest
1997,1601800,4-Rural,9.30,ID,Northwest
1997,1601830,4-Rural,14.50,ID,Northwest
1997,1601860,3-Town,10.00,ID,Northwest
1997,1601900,4-Rural,2.90,ID,Northwest
1997,1601920,3-Town,3.30,ID,Northwest
1997,1601950,4-Rural,2.40,ID,Northwest
1997,1601980,4-Rural,7.20,ID,Northwest
1997,1602030,4-Rural,5.20,ID,Northwest
1997,1602060,4-Rural,3.40,ID,Northwest
1997,1602070,4-Rural,1.70,ID,Northwest
1997,1602100,2-Suburb,4.90,ID,Northwest
1997,1602130,4-Rural,12.90,ID,Northwest
1997,1602160,4-Rural,8.00,ID,Northwest
1997,1602190,3-Town,10.50,ID,Northwest
1997,1602220,3-Town,4.20,ID,Northwest
1997,1602250,3-Town,7.80,ID,Northwest
1997,1602280,4-Rural,3.20,ID,Northwest
1997,1602310,4-Rural,1.00,ID,Northwest
1997,1602340,4-Rural,10.40,ID,Northwest
1997,1602370,4-Rural,4.50,ID,Northwest
1997,1602400,4-Rural,1.50,ID,Northwest
1997,1602430,4-Rural,1.40,ID,Northwest
1997,1602460,4-Rural,4.10,ID,Northwest
1997,1602490,4-Rural,1.40,ID,Northwest
1997,1602520,4-Rural,4.80,ID,Northwest
1997,1602550,4-Rural,5.20,ID,Northwest
1997,1602580,3-Town,10.70,ID,Northwest
1997,1602640,3-Town,4.20,ID,Northwest
1997,1602670,3-Town,9.10,ID,Northwest
1997,1602700,4-Rural,4.20,ID,Northwest
1997,1602760,4-Rural,3.20,ID,Northwest
1997,1602790,4-Rural,0.70,ID,Northwest
1997,1602820,4-Rural,3.20,ID,Northwest
1997,1602850,3-Town,7.30,ID,Northwest
1997,1602910,3-Town,3.00,ID,Northwest
1997,1602940,4-Rural,3.60,ID,Northwest
1997,1602970,3-Town,2.00,ID,Northwest
1997,1603000,3-Town,4.40,ID,Northwest
1997,1603030,4-Rural,0.00,ID,Northwest
1997,1603060,4-Rural,7.50,ID,Northwest
1997,1603090,4-Rural,1.30,ID,Northwest
1997,1603180,4-Rural,4.10,ID,Northwest
1997,1603240,3-Town,7.40,ID,Northwest
1997,1603270,4-Rural,4.60,ID,Northwest
1997,1603300,4-Rural,14.40,ID,Northwest
1997,1603330,3-Town,13.50,ID,Northwest
1997,1603360,4-Rural,2.70,ID,Northwest
1997,1603400,4-Rural,1.60,ID,Northwest
1997,1603420,4-Rural,3.80,ID,Northwest
1997,1603480,4-Rural,9.90,ID,Northwest
1997,1700001,4-Rural,7.60,IL,Ohio_Valley
1997,1700002,3-Town,4.30,IL,Ohio_Valley
1997,1700003,4-Rural,4.60,IL,Ohio_Valley
1997,1700004,4-Rural,5.90,IL,Ohio_Valley
1997,1700005,4-Rural,4.30,IL,Ohio_Valley
1997,1700007,4-Rural,3.60,IL,Ohio_Valley
1997,1700014,4-Rural,1.20,IL,Ohio_Valley
1997,1700015,3-Town,20.50,IL,Ohio_Valley
1997,1700023,3-Town,30.30,IL,Ohio_Valley
1997,1700024,2-Suburb,19.00,IL,Ohio_Valley
1997,1700025,2-Suburb,0.00,IL,Ohio_Valley
1997,1700026,2-Suburb,22.80,IL,Ohio_Valley
1997,1700029,2-Suburb,5.10,IL,Ohio_Valley
1997,1700030,2-Suburb,29.40,IL,Ohio_Valley
1997,1700032,2-Suburb,6.70,IL,Ohio_Valley
1997,1700034,1-City,42.10,IL,Ohio_Valley
1997,1700038,2-Suburb,6.60,IL,Ohio_Valley
1997,1700039,2-Suburb,0.00,IL,Ohio_Valley
1997,1700040,2-Suburb,30.60,IL,Ohio_Valley
1997,1700041,4-Rural,3.80,IL,Ohio_Valley
1997,1700044,2-Suburb,2.30,IL,Ohio_Valley
1997,1700045,4-Rural,4.80,IL,Ohio_Valley
1997,1700048,3-Town,0.00,IL,Ohio_Valley
1997,1700049,3-Town,50.00,IL,Ohio_Valley
1997,1700051,4-Rural,1.90,IL,Ohio_Valley
1997,1700052,3-Town,50.00,IL,Ohio_Valley
1997,1700054,2-Suburb,17.50,IL,Ohio_Valley
1997,1700056,1-City,27.50,IL,Ohio_Valley
1997,1700059,2-Suburb,46.20,IL,Ohio_Valley
1997,1700066,3-Town,0.00,IL,Ohio_Valley
1997,1700069,1-City,0.00,IL,Ohio_Valley
1997,1700070,2-Suburb,31.00,IL,Ohio_Valley
1997,1700074,3-Town,0.00,IL,Ohio_Valley
1997,1700079,3-Town,0.00,IL,Ohio_Valley
1997,1700080,3-Town,50.00,IL,Ohio_Valley
1997,1700084,2-Suburb,33.30,IL,Ohio_Valley
1997,1700092,3-Town,4.00,IL,Ohio_Valley
1997,1700097,2-Suburb,20.00,IL,Ohio_Valley
1997,1700098,3-Town,0.50,IL,Ohio_Valley
1997,1700099,1-City,0.30,IL,Ohio_Valley
1997,1700100,1-City,0.00,IL,Ohio_Valley
1997,1700102,4-Rural,0.00,IL,Ohio_Valley
1997,1700105,4-Rural,0.60,IL,Ohio_Valley
1997,1700106,4-Rural,5.30,IL,Ohio_Valley
1997,1700109,4-Rural,2.20,IL,Ohio_Valley
1997,1700110,1-City,3.50,IL,Ohio_Valley
1997,1700111,4-Rural,29.40,IL,Ohio_Valley
1997,1700113,4-Rural,2.60,IL,Ohio_Valley
1997,1700114,4-Rural,5.60,IL,Ohio_Valley
1997,1700115,3-Town,6.70,IL,Ohio_Valley
1997,1700116,1-City,17.90,IL,Ohio_Valley
1997,1700122,4-Rural,2.90,IL,Ohio_Valley
1997,1700123,4-Rural,3.40,IL,Ohio_Valley
1997,1700125,4-Rural,3.90,IL,Ohio_Valley
1997,1700126,4-Rural,4.20,IL,Ohio_Valley
1997,1700152,2-Suburb,10.30,IL,Ohio_Valley
1997,1700153,3-Town,6.30,IL,Ohio_Valley
1997,1703090,3-Town,5.60,IL,Ohio_Valley
1997,1703300,4-Rural,10.10,IL,Ohio_Valley
1997,1703330,3-Town,3.60,IL,Ohio_Valley
1997,1703360,4-Rural,3.30,IL,Ohio_Valley
1997,1703510,4-Rural,3.90,IL,Ohio_Valley
1997,1703600,1-City,5.90,IL,Ohio_Valley
1997,1703660,4-Rural,1.20,IL,Ohio_Valley
1997,1703690,4-Rural,6.10,IL,Ohio_Valley
1997,1703780,3-Town,5.90,IL,Ohio_Valley
1997,1703810,4-Rural,2.20,IL,Ohio_Valley
1997,1703870,2-Suburb,5.50,IL,Ohio_Valley
1997,1703960,3-Town,2.30,IL,Ohio_Valley
1997,1703990,4-Rural,5.40,IL,Ohio_Valley
1997,1704020,2-Suburb,6.00,IL,Ohio_Valley
1997,1704170,2-Suburb,3.20,IL,Ohio_Valley
1997,1704230,4-Rural,3.90,IL,Ohio_Valley
1997,1704260,4-Rural,2.00,IL,Ohio_Valley
1997,1704380,4-Rural,0.00,IL,Ohio_Valley
1997,1704440,4-Rural,10.20,IL,Ohio_Valley
1997,1704470,4-Rural,3.20,IL,Ohio_Valley
1997,1704590,4-Rural,8.00,IL,Ohio_Valley
1997,1704620,2-Suburb,0.30,IL,Ohio_Valley
1997,1704680,1-City,15.10,IL,Ohio_Valley
1997,1704710,1-City,5.60,IL,Ohio_Valley
1997,1704770,2-Suburb,3.30,IL,Ohio_Valley
1997,1704830,4-Rural,3.10,IL,Ohio_Valley
1997,1704920,2-Suburb,2.00,IL,Ohio_Valley
1997,1705050,2-Suburb,0.70,IL,Ohio_Valley
1997,1705130,4-Rural,3.30,IL,Ohio_Valley
1997,1705220,2-Suburb,2.80,IL,Ohio_Valley
1997,1705310,3-Town,5.10,IL,Ohio_Valley
1997,1705430,4-Rural,0.00,IL,Ohio_Valley
1997,1705460,4-Rural,2.30,IL,Ohio_Valley
1997,1705463,2-Suburb,8.30,IL,Ohio_Valley
1997,1705640,1-City,5.00,IL,Ohio_Valley
1997,1705790,2-Suburb,5.30,IL,Ohio_Valley
1997,1705820,4-Rural,6.10,IL,Ohio_Valley
1997,1705970,3-Town,3.60,IL,Ohio_Valley
1997,1706120,2-Suburb,5.80,IL,Ohio_Valley
1997,1706150,4-Rural,0.80,IL,Ohio_Valley
1997,1706390,4-Rural,1.70,IL,Ohio_Valley
1997,1706420,2-Suburb,12.10,IL,Ohio_Valley
1997,1706480,1-City,5.60,IL,Ohio_Valley
1997,1706540,2-Suburb,7.00,IL,Ohio_Valley
1997,1706600,4-Rural,2.50,IL,Ohio_Valley
1997,1706880,4-Rural,4.20,IL,Ohio_Valley
1997,1706960,2-Suburb,3.10,IL,Ohio_Valley
1997,1707050,2-Suburb,4.70,IL,Ohio_Valley
1997,1707200,4-Rural,1.00,IL,Ohio_Valley
1997,1707440,4-Rural,1.50,IL,Ohio_Valley
